Country,year,generation,media_consumption_men,media_consumption_women,religious_activity_men,religious_activity_women,financial_vulnerability_men,financial_vulnerability_women,mental_stress_men,mental_stress_women,loneliness_men,loneliness_women,education_men,education_women
Norway,2012,3,5.4177008304146925,3.4034091630980527,4.893009439419852,1.7721965025265283,2.1499377020469663,4.8676581133614825,1.21878440291741,5.5459742925057345,4.6174524404161055,2.5792774414590003,5.785527007202734,3.344988773314507
Norway,2012,4,1.5407218197468722,3.565883557247891,5.793296542550673,1.4890374424273038,1.1432896442088027,1.9844609024884854,5.297427743303648,4.608543078344705,4.825629586333541,1.2686471982020335,3.4088137697414287,3.5259534070076377
Norway,2014,1,2.3388226295539796,1.835730261530895,5.466053998938573,2.538078254741875,1.9834541858541144,1.3663134255787577,2.5075329823441717,5.093723854576092,2.708752302539922,3.039380487729603,2.4160741346531704,5.415830163215075
Norway,2014,2,3.123018389018333,3.4790911022733972,1.815873421072773,2.17674344878626,3.2449449853230528,1.3406017256710006,3.614766851318305,1.2463032078835412,1.210988507455274,3.6210911310507123,5.923578883213614,2.276509321423129
Norway,2014,3,5.532745111409003,1.5689588141260302,1.2710693615051716,5.861269063135877,2.490805006595319,2.6221482880326423,1.4011944183627485,4.863824114208419,3.938922630679186,3.908050111228401,5.849857544595909,5.281358894807945
Norway,2014,4,3.675760806835406,3.5862933227030833,4.58245855059349,2.622673151816393,4.906473286126474,4.961965547567132,2.859701076566813,3.202799621522435,5.031061387011911,1.160472100414797,4.074073930806321,5.372466119558495
Norway,2016,1,2.302942278073825,4.993746658857148,2.6694553563205483,1.7626647631567944,1.4422704060787068,2.3059536037235504,3.6693208721011246,5.681042396329671,1.1032514056030598,1.639902717309764,4.100958163370244,2.412198892039373
Norway,2016,2,5.073931403288601,2.292892781569606,2.3177820714613637,1.70427044693721,3.729341355989508,2.276741149693237,3.83122641292442,4.282295068675922,2.2979738641823646,2.8938105202575786,1.785102250319035,3.756072805691573
Norway,2016,3,5.13478234104998,4.9550956889119915,5.127906755452965,5.548415989344312,2.0215609924403104,1.887882669201371,1.880498060563517,3.8667873239928996,5.173508744767963,1.7265454639790305,4.440259184463704,4.729944594222685
Norway,2016,4,1.4449602371777932,2.725992887674139,5.319754666923419,2.238912351275383,5.591648517025707,4.292174493987945,4.834507361527848,2.014375454568578,4.11807371961474,4.680872860447334,2.3053586854147463,4.891472735249868
Norway,2018,1,2.5450268792577986,4.215985589401433,1.6746984501691906,4.189217035206224,3.2495545917847037,1.4692506753315042,4.977424324486803,5.131866405774398,3.269064486236916,4.388922670984995,4.404763433841966,1.902542813411014
Norway,2018,2,3.747693028990116,5.729762652367276,5.370993543165659,4.341401661563996,3.4263474033527848,3.510503084492176,3.299015237671371,1.766713623409467,4.557389851479427,2.6215350439835903,1.7110975853522303,1.1757882888138746
Norway,2018,3,2.660219032189212,4.2918640430226045,4.975702121853383,3.0279334552732213,2.208718739312277,3.383741729233693,4.582986588551073,2.4502108931084097,3.0653567188653907,4.742797159389864,3.31275711893705,2.05814564204768
Norway,2018,4,4.654369827542835,5.043405061115804,1.0433006498797557,2.1764779010996183,1.3682738397377785,1.5771336714946795,2.874515173425949,4.581305147072892,4.139141691176345,3.216430582177172,3.8450438313145203,1.2628343987885404
Norway,2020,1,4.7496719763046835,4.203619770654489,3.480202986913002,4.6647335650620105,1.6506208279068395,2.856574900144253,3.935122376472793,5.542756729586336,5.32009705949845,3.567528210393694,3.019797363537394,1.4599733376296173
Norway,2020,2,2.3207663957578246,4.931957535038668,2.071529523881577,5.641347228454879,2.4718139055733497,3.0573550180156106,1.1145883725143535,1.3034603693026727,3.145527162181363,4.712416328224879,4.479092619542097,5.0101761839348855
Norway,2020,3,5.881621711169665,1.888266138006896,4.159321615147228,1.1526150325384432,4.711444483130593,3.14697361529009,1.8856713333636566,4.3017733729718675,1.0600251774597282,2.792585503951063,1.0955004797223935,4.277312630027621
Norway,2020,4,1.9508690295942102,1.726890837782085,5.736303342613612,1.988155801247367,3.0909679431653005,3.6065794618240634,4.0977517157355905,5.52102549011908,4.528841192244284,3.731544817042956,5.557780741449546,5.0669806159661785
Finland,2002,1,1.6683489261636877,2.5498442018487806,1.7392836120717894,2.1494164871623664,1.3846776110291847,1.9580127765118522,5.5943523254382015,4.782217356676194,4.946987395830279,3.1622633389411,1.6523831657952943,3.7632613380191757
Finland,2002,2,5.05919859219829,5.781680771322993,1.7610209509301504,3.2211540525638602,4.077955765779506,4.849906935219904,5.488359901001623,5.246631094801401,2.3213047731196292,1.2318889931505794,3.5497348057926095,4.037989360208607
Finland,2002,3,3.0824119450955885,3.739854235095196,5.108401267385329,4.10877264170559,3.466624116130771,3.325710055608485,4.06363501477861,4.846456216360695,4.702149098464625,3.5180316509269733,4.969369645321809,3.452569714442196
Finland,2002,4,3.0408077816077856,2.0606667542569643,2.529542313427974,4.054461212526366,5.577875046941783,2.0003745700079816,1.3793716911859226,2.50553919003909,3.410888352165501,5.289616284471647,4.391267039679455,1.3788783370359379
Finland,2004,1,3.750645431058105,3.40133759744287,1.1724224954264864,5.868734920583997,3.8623028297261266,3.2034246428030624,5.491706410879453,4.232195807440369,1.477876229292961,5.155541668146961,3.515647782076538,2.083483518353252
Finland,2004,2,1.2714275999806168,5.612175471279376,3.4703452931581165,1.4084399277611628,4.924568875720281,5.376686112337551,2.9279574325038844,4.174486758832513,5.724764858882358,1.7867576866508434,4.740112688929415,2.0952836428106476
Finland,2004,3,5.079019262912495,5.555468594180127,5.641148620167826,3.912364699992554,5.5795825003667225,2.041349431682544,1.9595103087181347,2.7507288620639874,5.3143784871253725,1.4442737928381977,5.417695170991391,3.0575184441651873
Finland,2004,4,4.083626537710444,5.748488589142693,1.861366848721004,3.9412224775950415,3.0258628081543426,5.168339420421321,3.883851693008433,5.505124885560734,1.3272976541659025,3.921458339677072,5.835065740831216,5.454384475825539
Finland,2006,1,4.329469875554018,5.425256487551751,4.248717007731996,1.1780455208103893,1.2666274732850882,3.607038072377241,1.3334940445077517,3.6238654791598623,4.371055115469069,3.0829568610592686,4.960595918732725,1.552962663057026
Finland,2006,2,3.5730872279891255,5.206334291636944,5.450784756688439,4.881136568286395,1.839419051036645,4.7129177992614775,5.488036669809578,4.490455973491588,3.539811118777977,2.955868720886586,2.690320330808178,3.356969734565615
Finland,2006,3,2.717924723574974,1.2231025544784093,1.0831052915569155,3.85623836854994,5.559734701821625,2.4096250709104963,5.126733153352149,5.362036496328836,2.2138160194318557,2.624321759115503,3.590468880689258,5.041111795583273
Finland,2006,4,4.955729940672083,5.037142780013562,3.4440316825675596,4.14058156200293,5.241506689243368,4.710964429449466,2.564531545342194,5.158988090482876,4.874212461785717,3.8541701780804,4.030793357719313,4.594419281581619
Finland,2008,1,2.739758995431294,5.556439269512278,5.587507168410323,4.3908580853269115,4.110698855532059,2.840257309401976,1.2134164002227603,2.184273693528019,4.166237780269016,5.2552575325861035,5.312218603301529,2.4220861888835374
Finland,2008,2,3.228931448755599,5.233064962638095,5.228545548278863,1.1990291685891215,4.871432046139823,3.4528550093974153,1.6884097047072726,5.451940212013523,2.7354804611088417,4.998947722644657,3.5988540170414915,4.785320267625657
Finland,2008,3,5.611315475940792,5.740468697808605,3.9642061187921382,1.2629995263222804,4.1569260715660015,4.289097581749397,4.414478582941008,1.3766851347558235,2.2241929568762697,3.7258298295344834,2.963121106406205,1.8743534002495894
Finland,2008,4,3.7445121226828757,2.6955711361908428,2.3337330382221615,4.109149883174141,5.081404103564003,5.574459326846989,2.8977620012495526,2.1584913180608023,2.0608655929851745,2.6293335258944435,5.1004408283121,4.1755325229138345
Finland,2010,1,1.341085263322608,1.593952673536863,5.335232678132661,5.295297078621635,3.018945100701284,3.4161030356559223,3.4715613546300714,4.289398466018007,5.496317073391551,3.294989729462347,4.079502469057858,2.3015946130007077
Finland,2010,2,2.7555837060445643,1.5679640828704473,3.922152466436067,5.60798876192901,4.53561818964794,4.256763879175104,2.372797209821707,2.5876011485705908,4.871137046627666,2.7523065410521776,4.408653748187627,4.008722869606277
Finland,2010,3,1.9456088674753707,2.0334854097797628,3.946241768791493,3.7567370837353105,1.9468937356894433,1.2271132060645946,5.527122464259953,2.056243816013805,1.7361291413303115,3.782342863891262,1.7650781606811954,4.5613658546880504
Finland,2010,4,3.1314679516339883,1.7823296242662485,1.8071284700466856,4.7022493971773365,3.2230873411832377,3.365383395468839,5.271323434310168,2.160202899042793,5.265144457625725,4.906238079997772,1.805312680329823,4.0082098445062755
Finland,2012,1,4.36496038186167,2.2452432491711156,3.0731075980347553,4.1796256225725665,3.765617253826038,5.090555861929123,5.424422787606044,4.176708600027217,3.06166881162728,5.016927660272989,4.357509490112301,1.2084076769876315
Finland,2012,2,5.130695948874653,4.499324340928242,2.3552651008212546,5.05310925403974,3.0907813518811027,3.326791809095823,3.2771442627087386,5.07731096480085,3.5879968700256386,3.59812456664697,4.556614879802655,4.619259512048774
Finland,2012,3,3.3900121784686634,5.493076034966276,5.0134581267133065,3.944241763216043,5.363624440746421,1.1621108829929592,4.938418549008805,4.092916605691273,4.6865445049435825,2.988008952023957,5.450628531808519,3.2968900778514953
Finland,2012,4,2.552231561968634,1.2727093906075275,4.147496050236274,2.919494825777808,2.162494848312818,4.063317391484055,5.02517297830777,3.0494890736568854,1.9923056500463017,3.9022208527703217,4.303889862047388,2.347442547907373
Finland,2014,1,2.0159778752672803,5.687128531745473,2.010976627168353,2.9014401457441186,1.2442221541481162,1.8153654755317727,3.8280741983868247,1.907830606819589,1.3170698602043127,3.99996866927266,3.5886794341828283,1.4427014290580722
Finland,2014,2,4.647861280026544,1.3790958997722078,1.8057674203875318,3.7679579881292344,4.674779203171029,3.9965590982623147,1.3607368379099034,3.745811353767234,5.76823295601182,2.716000670127645,1.910609599087515,3.0289392864890035
Finland,2014,3,1.7787741481466,4.568381013434225,5.620477342551862,1.613603282137419,4.359912310520307,1.3635114476598202,4.790124810176896,5.700650793755131,4.770660137340784,1.8435226045111774,4.754350076146389,1.5688862568622475
Finland,2014,4,2.3248273301271816,4.906578156039097,2.8465800327828763,5.034517814727968,1.9423251507246846,2.289675452591914,2.3637147081211407,5.175238535994442,4.363010717776752,4.615902293925473,5.146436415776502,4.204257755168985
Finland,2016,1,5.314375418841271,1.5725005872703948,5.332035855584188,1.1257966970496696,3.116122965390485,4.340816510678103,3.5165993375030227,2.544434877228308,5.8911039926914075,4.244467986857771,2.196938477117548,5.430021556173661
Finland,2016,2,5.64315752782045,5.6792913608821,2.144875058260463,1.9350686240565236,5.6193685930980335,1.8483007976792454,3.562552511840997,1.2680003823890478,3.44247602778253,2.2657451979544314,5.142483675097757,2.144791688047378
Finland,2016,3,3.758544209191977,3.8945888220357636,4.1204950543861685,3.1675297737676766,4.104822695516633,1.8675108636096365,3.963956471340727,1.9773283463802496,2.3203402313441304,1.5787195562161667,1.5062766681145248,3.770933134168174
Finland,2016,4,4.725368457636963,4.048178644239652,4.8923476896107125,4.9665055466037105,4.9733744252670276,5.102089785284298,3.255167519412585,1.4185762968582236,5.047058995096128,3.473196636365074,4.560722147764566,3.630246529509053
Finland,2018,1,3.555171005436943,5.411847253773151,2.6358589199330655,4.462699137125037,4.868197335744402,2.138914959580002,4.122782652174603,5.386317849736673,4.888420536323358,4.262513437013576,5.544180689567512,5.293079004161644
Finland,2018,2,3.4814846261946304,5.550121645454575,2.6433871632129664,2.264894546024813,3.498641471365043,2.4588522368361625,4.71538302543021,5.509527596695861,1.2825463773224983,4.419761919791966,5.78000708431038,4.043406527888864
Finland,2018,3,2.323843926231989,3.170584375100031,2.1107493244504223,1.3218138867068046,2.880762461771737,4.9312544248445285,3.9578256041875237,5.869558277461331,1.6684690991771007,4.430419955274511,1.9824174523536024,2.3490805315483154
Finland,2018,4,4.160786310767426,2.3291100555415047,3.3781603108049034,3.017532273370816,1.7892859401323804,1.4529963180678442,3.8182138043830727,5.538323822783606,2.142815302286853,3.3802287195197867,3.6130529066143753,3.255101894584574
Finland,2020,1,2.09953332766496,5.454859847345693,2.7837539865171115,5.129483298321152,5.515278250814326,1.5931212346209103,2.939597700024292,1.1982274619911844,2.6882381349942004,2.7453830196447164,5.352533648301938,4.6880734912528705
Finland,2020,2,5.756891399484918,5.506036418620635,3.4994875966993644,5.073764432545615,3.070867213248862,3.82560543422539,1.1166939467555717,2.814600681157298,4.153417851166602,4.068335034390975,5.8956721996928545,3.557242431046925
Finland,2020,3,4.974337198122138,2.1211400115374053,5.268665151182821,2.1751576928513714,1.372404776975044,4.485090305276879,3.9623378842171846,2.180125720097875,1.539761701742222,2.171111633166201,5.52913895983786,5.161768865080562
Finland,2020,4,1.9291773616116397,5.566827204499411,2.3327603047258885,4.810635730186108,4.789418604125814,2.603716036728991,1.3727951377491305,4.979355199112906,5.295482832857558,1.7305001486585907,4.136304260274427,3.509058153656334
Iceland,2002,1,2.2964929809470047,4.0400630697494275,1.393984364338189,1.3297347117579614,2.072231442460335,4.636853499833633,3.718844339533467,5.038991029427446,2.422656324386595,3.403156984302367,1.1249096967157273,4.19558162956666
Iceland,2002,2,2.9718020415021327,1.4956712327279247,2.1766486449115154,1.1265341285369819,3.792091279833264,3.0450456254562623,2.703364131138083,1.8136946528078555,5.1007394592947115,2.0325676449925516,4.2134247316511635,3.4499425121816545
Iceland,2002,3,5.399054333569258,5.219546589949024,3.234138980263456,4.672579969287435,3.8543017490910554,1.0698822490519657,4.880406324712999,3.7060387279733726,1.5240757242687992,3.9527175862270796,2.6580141476223056,3.874087787718648
Iceland,2002,4,5.108886238796528,4.2223133181806585,2.9788717668469715,4.702190685766659,5.539253103335107,2.1790986194886046,2.0162213172595775,1.7172001446776992,2.7505354442653838,4.945506577018214,2.275768671089996,5.448916873213805
Iceland,2004,1,4.1472625448365,5.1764617490830345,2.388601074387938,2.7749798785002535,5.0048800729987075,4.7077852287579205,2.0682110247797114,4.9376905370302975,2.6308551590386937,3.3179537079433183,1.8879173592690326,2.6431799431042315
Iceland,2004,2,3.5738808970863403,5.253016186650353,3.7325099082651834,3.1462887841837546,2.754292480987507,5.466320668847416,5.2604615820770375,4.763725496884996,1.0593768461627044,2.2471111264354415,2.100935068931773,3.63593686719951
Iceland,2004,3,4.39725748122446,1.3895301950968557,2.2539160366689357,5.932708073323288,1.4551480363560987,1.6910436893935168,1.5446829162096276,3.6942209271714415,3.0820221564362633,3.0353952067079604,2.9386540648588753,5.449955250377671
Iceland,2004,4,2.0265949291803453,3.1129391544708422,4.3197009610771575,3.3022977785452454,3.181702754502127,2.6712901911733966,2.5253572323435742,1.7481320274116374,3.396708529835318,4.197497385129996,3.329263600640573,3.705039817878962
Iceland,2006,1,4.842215370699969,2.9235878342508177,1.3183440448239647,4.424079343048605,3.943432206131673,4.026715047621613,1.7735001304610565,2.6385318661499975,4.459166882088269,3.812547493143105,3.0535743424950494,2.9117877704060655
Iceland,2006,2,3.714359768306587,5.012480173028318,3.0262468755096616,5.943607591487433,3.3464367091738643,1.2005760645253347,2.172456747035625,2.889898768235639,2.3990437931587327,2.7125570277476747,3.2455763018175783,2.1902757105797344
Iceland,2006,3,2.705144110716702,1.9462823295169218,3.61634522607407,4.169617973062682,4.3034740970584995,5.645369643383448,5.166345156266843,3.3738853360430996,1.1486284606945185,4.940747247897196,1.8267023637555209,4.060289714682082
Iceland,2006,4,4.900215676782559,4.036159311540878,4.453670996246148,1.1745147563868639,4.098265003066421,5.440038878705155,2.1235133915314,5.329227187083892,3.506231947673288,2.7788598622848095,4.206232959053583,1.8710017317664236
Iceland,2008,1,3.869626573240481,4.470882773755733,4.239878002114006,4.774492563570846,3.6327021613957475,1.2036618877149152,4.437975057240186,2.739540089287398,4.115833793722769,1.6409435186163346,4.96143477043424,2.3035851256129156
Iceland,2008,2,1.9774757649630956,4.994896324337454,2.345105662554838,4.404456492866403,4.313565619084459,3.4629982556193646,5.184964834076968,4.511390202173007,1.799529462283834,3.8043517430548746,4.919969454332584,5.133619863109862
Iceland,2008,3,4.908700785220969,4.872009405013742,1.6157278854948527,5.3986720113447415,3.481515361573929,2.777437220750891,2.674380410661391,5.593043618578847,2.9739785850537297,2.71292144240103,2.3242243994111855,5.021076794405266
Iceland,2008,4,4.380223569220486,3.0441533822775284,3.2042158075143976,5.419130606698839,5.411808033645552,5.058845219972439,5.392585004592743,1.8603936040601314,1.5100800182065428,4.411141619961742,5.669084576192936,5.10732939519361
Iceland,2010,1,3.3626383666305424,2.7294039875858296,3.209959041480437,3.988629600653815,1.4111175497690283,1.6836286119464527,5.4183872439743155,1.4155918146463093,3.836226656956417,4.575794081044538,4.535971603035197,1.570697942652433
Iceland,2010,2,1.3144855148861467,1.9335881602639344,4.225364868584935,5.450545003946065,5.753465739288707,3.3142225367307763,3.6792372125902975,4.601197005742102,1.9381406293730197,4.4195763162955135,1.329106818527281,1.3523318849239387
Iceland,2010,3,2.5676049213639285,1.6339153535675095,1.818882653497293,4.048782235908542,4.993429773590811,4.308545816126876,5.700152007029742,1.7723775932923875,3.0614291670737144,3.784233308975841,4.881243651270445,4.006027575149726
Iceland,2010,4,4.570960823952934,4.003101270312355,3.698597579460676,5.255190356511057,5.166185409701176,2.776981937359958,1.5815206644377802,5.359622757725989,4.999548394267857,5.608877165851213,3.837789755143668,4.869343614562093
Iceland,2012,1,3.766585780513318,4.895230932852906,1.532312198710613,4.845337822450754,3.564396639470007,2.5888255142640033,3.0381850082214346,2.144071638525406,2.7440541780701535,2.7677004726732966,1.9370000994241017,4.521083799184931
Iceland,2012,2,3.2887450007334937,5.131110956953529,3.805982606617621,3.438422320729387,5.667795337394252,5.3925954893926695,5.815871368268075,2.4389090780621574,5.5702109736697265,5.491248553986402,5.020963151770175,4.06538807799104
Iceland,2012,3,2.9263697233812715,4.9719991702049064,2.6637667824035693,3.731895557667456,1.1960333972268886,3.837496960663239,2.263144334503472,3.1435791951161143,1.8224612676877423,2.2798820478487505,3.0117151921046714,1.155391708405593
Iceland,2012,4,4.224476030462598,4.484845729362755,2.044779403484555,3.865249901373418,3.687638031739497,4.194717702299639,5.847271343374991,5.528247813384166,4.006429310987645,3.3531298149134976,2.5114525266325964,2.4404904914823495
Iceland,2014,1,2.622670796249066,1.6231469780111263,5.517401978475984,1.6456549622245897,5.479455019736701,3.512352785920534,5.612727017194905,2.612274069492708,1.4593459304777388,2.142687842541444,3.916108836187473,2.0907180534429175
Iceland,2014,2,4.345462533795545,2.9452812988924277,2.708778440700922,2.837238615694118,2.6298630215349705,3.6797598187685447,5.213191447564644,1.9911685892632476,1.319886218091714,1.3145032689010656,2.799814376410276,5.288083437567635
Iceland,2014,3,3.0062816458887824,4.0380289149454605,1.449439779390149,5.393116814148272,4.660358260078288,5.057005949295505,3.2315052488046434,2.7894000913044428,4.207961708661272,3.2358427833350043,1.3929740657588763,3.8428240900653905
Iceland,2014,4,5.853705228626402,3.164916876151068,3.3352682426736813,4.189820477361746,5.704071417729923,1.7153410945084282,4.493513983867804,3.462872425133752,1.5631676637948795,5.190925139836672,1.2498367840770623,2.4795154011079408
Iceland,2016,1,4.37276205389439,4.3178462140106415,5.8555635461234825,3.16739298770974,1.625216751047131,4.347985598126266,3.788909221635443,2.878394878324527,3.6093189009412123,3.957901449635172,3.787685023004386,4.253663859362414
Iceland,2016,2,4.074535677951485,5.32776214265544,4.489893531491156,5.624742114036569,3.9323157667624438,1.9035445894877872,4.467108491341243,1.129912822114948,4.556197820397005,3.35126192091223,2.1570795026129073,2.574083881356926
Iceland,2016,3,1.9387233079052866,4.555048782801086,3.9316492613622382,4.946760842911266,5.266984777429294,2.513545157114115,1.1022364261500535,5.500233821352321,2.5827083384736946,4.659622265635232,1.1795213100936974,4.701652392756584
Iceland,2016,4,1.8335418652553988,5.641573260052348,5.034645090867196,4.793689221383433,3.0885951483856484,1.395299873687388,1.610710118515087,3.852254055707353,5.485463906800841,5.260788454258748,2.495134390895949,1.9070242155426556
Iceland,2018,1,4.483011720584169,1.3835551543445075,2.877862106463297,3.852760291059229,1.7167283124035113,2.532409457941924,3.9955765680025177,1.126710527045456,5.760654708399233,3.8133573290514793,5.6593931765167795,3.625760314861744
Iceland,2018,2,4.976810550865378,4.260257452418657,3.8427092153890587,3.4561794092894216,1.8965749542633619,5.060898348243953,3.764699540469282,3.175818612375547,4.284261338899276,1.9912490531661518,5.423697954160633,5.252487348486778
Iceland,2018,3,4.56195568709197,5.276259802239658,5.4554583081885415,5.027877659496168,5.851555358459507,1.7040917740011583,5.704024684436739,2.651877735666983,3.5848603114614184,1.6036119575849934,5.665786618559551,2.4777766913337294
Iceland,2018,4,3.0213731974355014,2.144389184504917,2.186053292326434,3.335574486076786,2.1643995190669676,5.626485308577705,1.473189665554709,4.963918124291545,2.653874483200263,2.808535191873033,1.8318671598763179,1.1457777853733502
Iceland,2020,1,1.4494442844832574,3.155719231727061,1.1981460871988057,3.5078034629616974,1.7868115230338053,2.0753669558518575,1.2888856935492843,3.3033545548026604,4.277216227630405,1.7726785039503534,3.8685441247506454,2.820027392301695
Iceland,2020,2,4.939835649585607,2.197882788737078,5.4782890964547715,5.181538996035578,3.0272617996787976,3.646177820615133,1.406751991711409,4.628120062560346,5.024884609983728,4.216299434830878,5.136271211668489,1.3303698518645688
Iceland,2020,3,5.788930780909418,3.311410479292103,4.19480720153177,3.5856720329611074,1.3753559801450188,1.6133157499674844,4.712235429279147,1.123308355592783,4.497229687698153,3.0320257728275872,2.46076075735128,3.0189965569694306
Iceland,2020,4,3.1234459938255084,4.6964402862994845,2.691461235140693,4.703127321580167,5.859234939336925,5.240814120307951,4.337375122974423,2.8441254462034817,5.3756936166982845,1.2856043629960334,3.9988346977717946,1.9924953629075524
